date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:58	221128/221128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20May%202021%2005:50:42%20GMT	https://www.avicindia.com/wp-content/uploads/2021/05/parallax3.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/parallax3.jpg	(from http://www.avicindia.com/services/)
11:53:24	21613/21613	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:04:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n1-1024x1024-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n1-1024x1024-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:53:30	38354/38354	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:04:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n2-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n2-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:53:42	190318/190318	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:08:47%20GMT	https://www.avicindia.com/wp-content/uploads/2021/05/news.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/news.jpg	(from http://www.avicindia.com/newsmedia/)
11:53:48	35500/35500	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:04:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n3-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n3-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:53:52	200156/200156	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:01:04%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n2.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n2.jpg	(from http://www.avicindia.com/newsmedia/)
11:53:57	27630/27630	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:04:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n4-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n4-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:53:59	184105/184105	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:01:24%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n3.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n3.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:03	16081/16081	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:04:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n5-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n5-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:11	81552/81552	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:01:49%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n5.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n5.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:13	156203/156203	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:01:37%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n4.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n4.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:15	22834/22834	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:04:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n6-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n6-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:20	24993/24993	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Feb%202022%2013:32:39%20GMT	http://www.avicindia.com/wp-content/uploads/2022/02/IMG-20210714-WA0065-1024x766-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2022/02/IMG-20210714-WA0065-1024x766-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:24	133703/133703	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2009:02:16%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n6.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n6.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:30	473628/473628	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20May%202021%2007:34:01%20GMT	http://www.avicindia.com/wp-content/uploads/2021/05/n1.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2021/05/n1.jpg	(from http://www.avicindia.com/newsmedia/)
11:54:31	41021/41021	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Feb%202022%2013:32:39%20GMT	http://www.avicindia.com/wp-content/uploads/2022/02/IMG-20210830-WA0024-768x1024-400x300.jpg	D:/avic%20india/www.avicindia.com/wp-content/uploads/2022/02/IMG-20210830-WA0024-768x1024-400x300.jpg	(from http://www.avicindia.com/newsmedia/)
